sample	libsize_75percent
SRR1409772.all	217275.5
SRR1409790.all	238509.0
SRR1409813.all	301181.0
SRR1409837.all	377376.5
SRR1409854.all	505306.25
SRR1409875.all	331202.25
SRR1409899.all	234651.25
SRR1410221.all	157015.75
SRR1410242.all	203976.25
SRR1410264.all	240852.5
SRR1410286.all	310157.75
SRR1410310.all	324741.5
SRR1410334.all	189909.75
SRR1410356.all	216762.75
SRR1410380.all	263207.5
SRR1410404.all	435590.25
SRR1410427.all	227301.5
SRR1410448.all	230014.5
SRR1410469.all	322139.25
SRR1410493.all	247734.25
SRR1410510.all	239540.75
SRR1410532.all	340192.25
SRR1410550.all	254393.0
SRR1410573.all	178715.75
SRR1410594.all	210971.25
SRR1410612.all	235527.75
SRR1410634.all	182929.75
SRR1410656.all	156130.0
SRR1410678.all	260387.75
SRR1410699.all	334377.5
SRR1410720.all	159011.75
SRR1410742.all	283338.0
SRR1410765.all	275180.0
SRR1410783.all	334534.75
SRR1410801.all	340358.75
SRR1410823.all	306934.75
SRR1410847.all	229198.75
SRR1410866.all	163386.25
SRR1410890.all	69565.5
SRR1410912.all	115856.0
SRR1410934.all	397374.5
SRR1410956.all	108372.25
SRR1410979.all	251387.25
SRR1411002.all	299615.0
SRR1411024.all	172142.75
SRR1411046.all	255063.75
SRR1411070.all	292542.75
SRR1412928.all	250713.25
SRR1412947.all	78394.75
SRR1412969.all	180302.75
SRR1412987.all	274634.25
SRR1413008.all	324596.0
SRR1413032.all	343567.0
SRR1413055.all	217927.75
SRR1413075.all	240172.25
SRR1413100.all	124976.0
SRR1413119.all	325561.0
SRR1413137.all	256016.0
SRR1413160.all	228936.0
SRR1413182.all	315969.5
SRR1413205.all	279333.5
SRR1413223.all	224082.5
SRR1413241.all	183075.25
SRR1413262.all	200197.5
SRR1413284.all	234825.25
SRR1413307.all	162538.25
SRR1413329.all	244717.0
SRR1413349.all	319318.75
SRR1413373.all	237975.75
SRR1413392.all	197665.25
SRR1413414.all	266076.5
SRR1413436.all	369273.0
SRR1413454.all	357465.75
SRR1413477.all	265410.25
SRR1413501.all	220399.25
SRR1413522.all	162984.0
SRR1413541.all	197782.25
SRR1413562.all	185760.0
SRR1413584.all	230928.25
SRR1413602.all	215042.75
SRR1413625.all	182514.75
SRR1413644.all	260822.5
SRR1413662.all	261980.0
SRR1413686.all	318175.75
SRR1413705.all	194693.0
SRR1413722.all	211969.75
SRR1413746.all	268591.0
SRR1413768.all	248249.25
SRR1413787.all	314431.75
SRR1413810.all	140802.75
SRR1413851.all	326971.75
SRR1413872.all	154771.0
SRR1413892.all	100097.75
SRR1413916.all	334178.5
SRR1413940.all	244673.75
SRR1413959.all	206159.0
SRR1413978.all	233711.75
SRR1413998.all	271116.0
SRR1414016.all	218306.5
SRR1414040.all	252035.0
SRR1414058.all	193508.25
SRR1414079.all	234734.0
SRR1414099.all	173039.5
SRR1414117.all	260620.0
SRR1414139.all	198876.25
SRR1414161.all	211186.25
SRR1414185.all	194032.5
SRR1414209.all	223768.5
SRR1414229.all	287824.75
SRR1414251.all	232871.25
SRR1414269.all	369449.5
SRR1414290.all	278313.5
SRR1414314.all	171008.0
SRR1414332.all	176948.75
SRR1414356.all	472077.75
SRR1414379.all	200606.5
SRR1414400.all	308493.5
SRR1414424.all	120788.5
SRR1414447.all	251322.5
SRR1414471.all	252514.0
SRR1414496.all	140245.75
SRR1414515.all	162310.25
SRR1414536.all	323046.25
SRR1414559.all	134096.0
SRR1414578.all	215596.5
SRR1414595.all	311822.25
SRR1414613.all	125519.75
SRR1414637.all	162165.5
SRR1414661.all	294227.25
SRR1414684.all	173602.75
SRR1414708.all	157582.75
SRR1414727.all	214371.25
SRR1414749.all	288187.25
SRR1414771.all	227533.75
SRR1414792.all	123690.25
SRR1414812.all	335929.0
SRR1414833.all	247052.0
SRR1414857.all	205805.25
SRR1414876.all	291796.75
SRR1414897.all	197670.25
SRR1414916.all	296349.25
SRR1414934.all	243868.0
SRR1414958.all	354189.25
SRR1414982.all	215468.25
SRR1415004.all	188744.25
SRR1415026.all	223160.75
SRR1415048.all	400670.0
SRR1415072.all	250114.5
SRR1415095.all	265019.25
SRR1415113.all	183938.25
SRR1415153.all	218984.0
SRR1415173.all	250484.25
SRR1415195.all	227389.5
SRR1415215.all	303158.75
SRR1415234.all	162079.0
SRR1415257.all	246671.75
SRR1415274.all	298788.0
SRR1415292.all	385023.5
SRR1415316.all	344198.25
SRR1415337.all	239868.5
SRR1415355.all	163225.5
SRR1415379.all	279533.0
SRR1415398.all	237222.5
SRR1415420.all	239754.25
SRR1415439.all	174050.5
SRR1415463.all	294273.75
SRR1415487.all	335602.25
SRR1415510.all	242569.75
SRR1415529.all	437339.75
SRR1415547.all	182178.0
SRR1415567.all	203898.75
SRR1415591.all	342778.5
SRR1415615.all	242251.5
SRR1415637.all	245040.25
SRR1415660.all	325217.75
SRR1415684.all	126581.0
SRR1415708.all	275197.0
SRR1415732.all	158971.5
SRR1415751.all	273268.0
SRR1415773.all	121972.75
SRR1415792.all	251515.5
SRR1415811.all	236947.0
SRR1415832.all	156957.5
SRR1415854.all	219863.75
SRR1415872.all	312715.0
SRR1415895.all	207208.5
SRR1415919.all	322348.25
SRR1415938.all	175521.75
SRR1415956.all	414188.5
SRR1415980.all	282099.0
SRR1416003.all	257346.25
SRR1416025.all	246746.75
SRR1416049.all	301186.0
SRR1416074.all	140741.25
SRR1416096.all	119912.75
SRR1416119.all	225898.0
SRR1416141.all	317281.0
SRR1416166.all	165541.0
SRR1416188.all	183026.0
SRR1416207.all	184649.0
SRR1416226.all	256700.25
SRR1416248.all	242820.5
SRR1416266.all	279068.5
SRR1416291.all	221657.5
SRR1416313.all	255447.25
SRR1416337.all	202198.25
SRR1416362.all	133650.5
SRR1416386.all	302150.5
SRR1416410.all	138305.75
SRR1416434.all	213360.75
SRR1416455.all	223107.25
SRR1416477.all	198839.75
SRR1416495.all	247461.5
SRR1416516.all	211758.75
SRR1416538.all	337854.75
SRR1416560.all	108210.5
SRR1416578.all	396901.75
SRR1416596.all	155562.25
SRR1416617.all	234386.0
SRR1416636.all	283341.5
SRR1416654.all	202612.25
SRR1416672.all	125368.0
SRR1416693.all	191019.75
SRR1416713.all	529570.75
SRR1416735.all	250025.5
SRR1416754.all	150129.25
SRR1416773.all	154528.75
SRR1416795.all	223798.0
SRR1416819.all	258877.75
SRR1416841.all	235016.5
SRR1416865.all	189673.0
SRR1416889.all	144261.5
SRR1416911.all	229820.75
SRR1416933.all	298004.5
SRR1416955.all	396278.5
SRR1416979.all	183711.75
SRR1416999.all	226213.0
SRR1417023.all	219772.5
SRR1417047.all	215525.25
SRR1417070.all	163830.75
SRR1417088.all	232148.5
SRR1417111.all	153518.5
SRR1417130.all	266100.75
SRR1417154.all	238743.75
SRR1417178.all	266180.0
SRR1417202.all	131652.25
SRR1417224.all	341504.25
SRR1417248.all	213065.25
SRR1417296.all	207535.75
SRR1417318.all	446310.75
SRR1417342.all	189101.0
SRR1417364.all	297693.75
SRR1417387.all	228991.25
SRR1417404.all	237698.0
SRR1417422.all	267371.0
SRR1417483.all	115822.0
SRR1417505.all	191155.75
SRR1417524.all	181525.75
SRR1417547.all	260035.0
SRR1417566.all	292532.75
SRR1417588.all	221607.75
SRR1417611.all	204327.25
SRR1417632.all	222511.25
SRR1417656.all	334171.25
SRR1417680.all	306043.5
SRR1417703.all	233405.25
SRR1417725.all	264334.75
SRR1417749.all	223142.0
SRR1417766.all	196909.75
SRR1417787.all	263890.75
SRR1417809.all	289483.75
SRR1417827.all	217380.25
SRR1417851.all	248138.75
SRR1417873.all	207531.75
SRR1417894.all	256467.5
SRR1417912.all	291128.75
SRR1417936.all	178778.5
SRR1417960.all	195273.75
SRR1417981.all	279871.0
SRR1418001.all	173684.0
SRR1418022.all	105127.0
SRR1418041.all	222050.25
SRR1418064.all	182536.0
SRR1418085.all	222667.5
SRR1418105.all	284618.25
SRR1418127.all	205265.75
SRR1418145.all	222351.25
SRR1418162.all	232160.75
SRR1418183.all	269578.5
SRR1418201.all	169492.75
SRR1418225.all	267201.5
SRR1418243.all	249697.0
SRR1418262.all	264321.75
SRR1418283.all	212474.75
SRR1418302.all	128529.75
SRR1418323.all	216922.0
SRR1418346.all	245384.75
SRR1418368.all	215139.5
SRR1418390.all	110548.75
SRR1418412.all	163230.75
SRR1418433.all	175075.0
SRR1418450.all	282380.75
SRR1418473.all	229476.25
SRR1418492.all	247991.0
SRR1418516.all	291643.25
SRR1418540.all	194780.25
SRR1418561.all	104526.75
SRR1418581.all	231220.5
SRR1418604.all	52607.75
SRR1418628.all	229134.75
SRR1418650.all	330084.5
SRR1418667.all	193039.25
SRR1418688.all	261349.0
SRR1418707.all	94812.75
SRR1418729.all	333936.75
SRR1418747.all	265047.25
SRR1418771.all	282683.0
SRR1418795.all	308124.75
SRR1418818.all	171231.0
SRR1418837.all	193361.75
SRR1418856.all	239626.25
SRR1418880.all	111943.75
SRR1418902.all	205373.75
SRR1418923.all	228458.25
SRR1418946.all	160668.25
SRR1418968.all	330048.5
SRR1418992.all	287318.0
SRR1419015.all	338179.5
SRR1419039.all	321394.0
SRR1419062.all	293202.5
SRR1419086.all	368297.0
SRR1419110.all	173626.0
SRR1419131.all	342025.25
SRR1419148.all	210054.0
SRR1419166.all	252384.75
SRR1419187.all	171201.0
SRR1419211.all	247187.75
SRR1419234.all	375790.5
SRR1419258.all	167837.75
SRR1419279.all	270606.5
SRR1419297.all	199013.75
SRR1419318.all	223406.5
SRR1419342.all	288804.25
SRR1419361.all	279995.5
SRR1419385.all	173446.5
SRR1419408.all	266048.0
SRR1419429.all	355288.75
SRR1419453.all	111226.0
SRR1419476.all	234774.5
SRR1419495.all	226493.25
SRR1419518.all	275254.5
SRR1419539.all	192279.75
SRR1419561.all	316148.25
SRR1419593.all	261197.5
SRR1419615.all	196828.75
SRR1419638.all	156892.5
SRR1419656.all	216229.0
SRR1419675.all	318352.75
SRR1419692.all	244632.5
SRR1419714.all	209476.25
SRR1419736.all	260625.75
SRR1419760.all	233408.5
SRR1419784.all	306229.5
SRR1419807.all	236695.5
SRR1419829.all	140993.75
SRR1419848.all	233385.0
SRR1419869.all	248089.5
SRR1419893.all	147284.5
SRR1419917.all	364339.75
SRR1419941.all	315269.0
SRR1419962.all	220546.0
SRR1419985.all	224596.25
SRR1420006.all	274832.75
SRR1420026.all	181815.0
SRR1420043.all	447930.25
SRR1420067.all	224060.0
SRR1420085.all	387243.75
SRR1420109.all	186704.75
SRR1420129.all	200552.25
SRR1420148.all	196140.25
SRR1420169.all	268166.25
SRR1420191.all	174722.75
SRR1420215.all	252181.0
SRR1420238.all	283538.75
SRR1420259.all	325787.0
SRR1420276.all	209894.25
SRR1420296.all	407817.75
SRR1420320.all	179216.0
SRR1420344.all	81808.0
SRR1420368.all	272749.75
SRR1420391.all	227443.75
SRR1420413.all	214430.75
SRR1420432.all	249303.5
SRR1420450.all	247100.25
SRR1420469.all	193524.0
SRR1420493.all	239704.25
SRR1420517.all	190284.75
SRR1420538.all	206807.75
SRR1420558.all	146101.0
SRR1420582.all	266432.25
SRR1420606.all	135507.25
SRR1420625.all	118403.75
SRR1420649.all	166125.5
SRR1420669.all	146767.0
SRR1420687.all	223032.5
SRR1420710.all	246425.0
SRR1420728.all	239778.5
SRR1420750.all	272976.25
SRR1420770.all	296793.25
SRR1420791.all	254920.0
SRR1420811.all	193609.0
SRR1420832.all	237095.0
SRR1420850.all	260765.25
SRR1420873.all	352617.5
SRR1420891.all	257774.75
SRR1420912.all	624899.5
SRR1420936.all	263512.5
SRR1420960.all	128841.25
SRR1420984.all	327090.25
SRR1421010.all	238259.0
SRR1421031.all	357072.75
SRR1421048.all	177346.75
SRR1421069.all	373319.25
SRR1421093.all	118902.5
SRR1421116.all	254038.25
SRR1421140.all	298789.5
SRR1421159.all	272611.5
SRR1421177.all	199291.25
SRR1421198.all	168109.75
SRR1421223.all	319405.75
SRR1421241.all	237785.25
SRR1421262.all	243692.25
SRR1421284.all	220011.75
SRR1421305.all	140165.25
SRR1421327.all	345302.75
SRR1421351.all	196198.0
SRR1421375.all	146630.25
SRR1421399.all	273621.5
SRR1421420.all	292622.25
SRR1421444.all	249805.25
SRR1421462.all	274324.0
SRR1429144.all	275488.75
SRR1429162.all	157524.5
SRR1429181.all	337259.5
SRR1429203.all	170292.5
SRR1429223.all	213759.25
SRR1429244.all	243332.25
SRR1429265.all	176469.0
SRR1429287.all	202461.75
SRR1429307.all	334520.75
SRR1429329.all	136929.0
SRR1429348.all	186625.0
SRR1429368.all	205759.25
SRR1429387.all	200276.0
SRR1429408.all	298177.5
SRR1429429.all	172887.5
SRR1429450.all	382956.5
SRR1429468.all	63774.5
SRR1429494.all	253473.75
SRR1429516.all	207447.75
SRR1429540.all	362518.25
SRR1429579.all	370978.0
SRR1429603.all	323735.5
SRR1429621.all	179305.0
SRR1429641.all	167139.75
SRR1429660.all	368720.75
SRR1429678.all	275755.25
SRR1429701.all	290321.75
SRR1429725.all	180738.0
SRR1429748.all	205120.0
SRR1429770.all	284015.25
SRR1429802.all	176294.25
SRR1429825.all	289790.75
SRR1429846.all	296206.75
SRR1429869.all	208567.75
SRR1429891.all	400878.25
SRR1429912.all	164518.5
SRR1429935.all	410473.5
SRR1429957.all	238412.0
SRR1429979.all	243887.75
SRR1430001.all	265592.5
SRR1430023.all	270758.75
SRR1430045.all	242162.75
SRR1430066.all	296574.25
SRR1430088.all	251811.25
SRR1430111.all	192817.25
SRR1430133.all	212665.5
SRR1430157.all	93749.5
SRR1430181.all	263914.5
SRR1430202.all	144622.5
SRR1430226.all	177115.75
SRR1430248.all	161512.5
SRR1430270.all	273618.5
SRR1430288.all	182231.75
SRR1430333.all	289611.75
SRR1430357.all	157720.75
SRR1430375.all	198060.25
SRR1430398.all	251997.25
SRR1430420.all	31751.5
SRR1430444.all	296591.25
SRR1430468.all	333192.0
SRR1430489.all	106074.5
SRR1430507.all	361451.0
SRR1430525.all	181139.75
SRR1430549.all	357402.5
SRR1430570.all	147448.75
SRR1430591.all	236639.5
SRR1430615.all	268096.5
SRR1430639.all	129958.5
SRR1430658.all	251072.0
SRR1430679.all	179106.25
SRR1430703.all	212091.25
SRR1430729.all	263135.0
SRR1430753.all	250148.5
SRR1430775.all	252017.25
SRR1430794.all	176368.0
SRR1430817.all	220259.0
SRR1430839.all	225887.25
SRR1430860.all	211602.25
SRR1430884.all	212602.75
SRR1430910.all	276274.5
SRR1430928.all	241190.0
SRR1430951.all	68050.5
SRR1430972.all	143374.75
SRR1430991.all	244111.0
SRR1431015.all	208228.75
SRR1431037.all	273958.25
SRR1431059.all	225722.75
SRR1431083.all	98875.25
SRR1431104.all	266732.0
SRR1431121.all	181516.25
SRR1431139.all	277542.0
SRR1431157.all	266393.5
SRR1431183.all	206553.5
SRR1431205.all	59288.25
SRR1431229.all	109744.75
SRR1431248.all	162932.25
SRR1431270.all	291163.0
SRR1431288.all	118394.25
SRR1431307.all	195572.0
SRR1431326.all	225581.75
SRR1431345.all	272959.75
SRR1431366.all	229756.0
SRR1431385.all	255201.0
SRR1431406.all	291655.5
SRR1431429.all	240018.5
SRR1431452.all	235322.0
SRR1431475.all	311116.75
SRR1431493.all	184905.25
SRR1431514.all	252007.0
SRR1431535.all	206457.0
SRR1431552.all	190854.5
SRR1431569.all	137465.0
SRR1431602.all	193257.0
SRR1431625.all	274170.0
SRR1431647.all	299211.0
SRR1431670.all	234965.0
SRR1431694.all	237392.0
SRR1431717.all	176432.5
SRR1431735.all	335610.25
SRR1431757.all	426585.5
SRR1431781.all	219354.25
SRR1431804.all	332958.25
SRR1431823.all	165192.25
SRR1431847.all	249531.5
SRR1431865.all	246694.25
SRR1431887.all	209292.5
SRR1431906.all	227142.25
SRR1431927.all	138508.75
SRR1431948.all	203176.25
SRR1431969.all	217809.75
SRR1431991.all	428209.25
SRR1432014.all	228392.75
SRR1432032.all	179750.25
SRR1432049.all	273915.0
SRR1432067.all	238325.75
SRR1432085.all	191972.75
SRR1432106.all	215451.0
SRR1432123.all	357067.5
SRR1432145.all	277046.5
SRR1432165.all	316326.25
SRR1432186.all	222476.75
SRR1432207.all	270986.0
SRR1432231.all	210430.75
SRR1432253.all	266333.25
SRR1432275.all	238753.5
SRR1432297.all	278060.25
SRR1432321.all	268083.25
SRR1432343.all	329820.5
SRR1432366.all	207236.5
SRR1432390.all	157122.0
SRR1432408.all	264303.75
SRR1432430.all	344556.5
SRR1432453.all	200679.0
SRR1432476.all	288813.75
SRR1432500.all	275315.0
SRR1432518.all	280489.25
SRR1432542.all	264795.0
SRR1432563.all	244438.5
SRR1432587.all	125150.75
SRR1432611.all	191282.25
SRR1432629.all	243782.0
SRR1432650.all	361541.75
SRR1432673.all	236184.5
SRR1432695.all	290696.0
SRR1432719.all	253033.25
SRR1432743.all	204081.5
SRR1432765.all	66807.25
SRR1432783.all	242940.25
SRR1432802.all	240789.25
SRR1432823.all	355225.25
SRR1432868.all	254318.0
SRR1432890.all	143167.25
SRR1432913.all	258745.25000000003
SRR1432934.all	384916.5
SRR1432958.all	221942.25
SRR1432980.all	203428.75
SRR1433004.all	244446.0
SRR1433027.all	216251.5
SRR1433044.all	41119.75
SRR1433066.all	255346.75
SRR1433088.all	116909.25
SRR1433107.all	269926.75
SRR1433131.all	181139.75
SRR1433152.all	204580.5
SRR1433171.all	247448.0
SRR1433193.all	244739.25
SRR1433215.all	345035.5
SRR1433232.all	264229.0
SRR1433272.all	266354.75
SRR1433290.all	152597.0
SRR1433311.all	310106.75
SRR1433329.all	307769.25
SRR1433352.all	307083.5
SRR1433374.all	296017.5
SRR1433392.all	248603.25
SRR1433410.all	285840.5
SRR1433431.all	237041.25
SRR1433452.all	309433.0
SRR1433476.all	244135.25
SRR1433493.all	181358.75
SRR1433514.all	178761.75
SRR1433538.all	208943.0
SRR1433555.all	257030.75
SRR1433576.all	111081.5
SRR1433600.all	348656.0
SRR1433623.all	270557.75
SRR1433644.all	287106.75
SRR1433661.all	161412.75
SRR1433684.all	192428.5
SRR1433708.all	318574.0
SRR1433729.all	180672.0
SRR1433750.all	126242.75
SRR1433771.all	294866.0
SRR1433796.all	189744.0
SRR1433819.all	337193.5
SRR1433841.all	224029.5
SRR1433860.all	114524.0
SRR1433884.all	270939.5
SRR1433902.all	274528.25
SRR1433926.all	248429.5
SRR1433950.all	188694.0
SRR1433971.all	202080.25
SRR1433989.all	246715.0
SRR1434009.all	299822.75
SRR1434027.all	178591.5
SRR1434048.all	236401.0
SRR1434070.all	284072.25
SRR1434093.all	202890.5
SRR1434117.all	245928.5
SRR1434138.all	186487.5
SRR1434161.all	176178.5
SRR1434182.all	352050.25
SRR1434204.all	222663.0
SRR1434228.all	271812.75
SRR1434250.all	366434.25
SRR1434271.all	200397.0
SRR1434290.all	282911.75
SRR1434315.all	121738.5
SRR1434332.all	300353.75
SRR1434355.all	214548.0
SRR1434376.all	295321.25
SRR1434399.all	196984.75
SRR1434417.all	329327.25
SRR1434436.all	185197.5
SRR1434460.all	245463.75
SRR1434484.all	200724.0
SRR1434502.all	224878.5
SRR1434526.all	217381.75
SRR1434545.all	222948.75
SRR1434568.all	169028.0
SRR1434586.all	333270.5
SRR1434610.all	162398.0
SRR1434631.all	233187.5
SRR1434650.all	62766.75
SRR1434671.all	337121.0
SRR1434689.all	275530.5
SRR1434712.all	266682.25
SRR1434736.all	282415.0
SRR1434760.all	292497.25
SRR1434782.all	338936.25
SRR1434803.all	243093.5
SRR1434821.all	364282.75
SRR1434845.all	279760.0
SRR1434867.all	260175.0
SRR1434889.all	287931.5
SRR1434910.all	300430.25
SRR1434934.all	286752.75
SRR1434955.all	184539.25
SRR1434975.all	168392.0
SRR1434999.all	188473.25
SRR1435020.all	278124.25
SRR1435044.all	248108.75
SRR1435066.all	370340.75
SRR1435090.all	200486.5
SRR1435113.all	459072.0
SRR1435136.all	226996.5
SRR1435158.all	556906.5
SRR1435182.all	176623.0
SRR1435206.all	240748.75
SRR1435229.all	238431.0
SRR1435248.all	189775.75
SRR1435272.all	221528.75
SRR1435293.all	196202.75
SRR1435311.all	168299.0
SRR1435330.all	413180.75
SRR1435351.all	201560.5
SRR1435372.all	324631.25
SRR1435394.all	227880.0
SRR1435418.all	161616.5
SRR1435442.all	257428.25
SRR1435460.all	400730.0
SRR1435484.all	174970.5
SRR1435501.all	149243.0
SRR1435536.all	233514.75
SRR1435560.all	176853.0
SRR1435584.all	207462.25
SRR1435602.all	334792.5
SRR1435626.all	178328.0
SRR1435643.all	301608.25
SRR1435667.all	187544.75
SRR1435688.all	270236.75
SRR1435712.all	288126.0
SRR1435730.all	281354.25
SRR1435753.all	170058.0
SRR1435775.all	185421.25
SRR1435797.all	192107.5
SRR1435816.all	286329.75
SRR1435833.all	137763.0
SRR1435857.all	109347.75
SRR1435884.all	259321.25
SRR1435901.all	223660.25
SRR1435923.all	338389.75
SRR1435946.all	205559.25
SRR1435963.all	290969.25
SRR1435982.all	195409.5
SRR1436004.all	211650.25
SRR1436021.all	365571.5
SRR1436042.all	307875.75
SRR1436065.all	152273.5
SRR1436085.all	205779.75
SRR1436106.all	639381.25
SRR1436127.all	246584.5
SRR1436146.all	327928.75
SRR1436169.all	161684.25
SRR1436187.all	67544.25
SRR1436207.all	221176.25
SRR1436228.all	171917.0
SRR1436262.all	211504.0
SRR1436280.all	186083.25
SRR1436300.all	271284.75
SRR1436323.all	386403.5
SRR1436347.all	177821.25
SRR1436370.all	265117.0
SRR1436394.all	179666.75
SRR1436420.all	299597.0
SRR1436444.all	230127.25
SRR1436468.all	230828.0
SRR1436490.all	212784.0
SRR1436515.all	267527.75
SRR1436539.all	330087.25
SRR1436563.all	123012.0
SRR1436583.all	222820.0
SRR1436605.all	222357.75
SRR1436629.all	291973.0
SRR1436651.all	116503.5
SRR1436674.all	247901.0
SRR1436698.all	249668.75
SRR1436717.all	258086.0
SRR1436740.all	301818.0
SRR1436763.all	154133.5
SRR1436781.all	330273.75
SRR1436804.all	298224.5
SRR1436822.all	221709.0
SRR1436840.all	265959.5
SRR1436858.all	336687.5
SRR1436882.all	219593.25
SRR1436904.all	346180.0
SRR1436925.all	276844.5
SRR1436949.all	210625.75
SRR1436966.all	98871.75
SRR1436990.all	232303.75
SRR1437012.all	389978.25
SRR1437035.all	272901.75
SRR1437056.all	249223.75
SRR1437073.all	194115.0
SRR1437095.all	302564.25
SRR1437119.all	370709.75
SRR1437143.all	245617.75
SRR1437163.all	340870.75
SRR1437186.all	194749.25
SRR1437208.all	205923.75
SRR1437226.all	284527.25
SRR1437256.all	301759.75
SRR1437274.all	38189.0
SRR1437306.all	237897.25
SRR1437324.all	249346.0
SRR1437346.all	237195.25
SRR1437369.all	252638.75
SRR1437390.all	219238.0
SRR1437412.all	286152.0
SRR1437430.all	246095.25
SRR1437454.all	165642.0
SRR1437472.all	186876.25
SRR1437491.all	251338.75
SRR1437514.all	308559.5
SRR1437538.all	205410.0
SRR1437555.all	275044.5
SRR1437576.all	307996.5
SRR1437598.all	288644.25
SRR1437622.all	181160.75
SRR1437644.all	272292.0
SRR1437668.all	213571.5
SRR1439674.all	171764.75
SRR1439697.all	239770.0
SRR1439719.all	370601.0
SRR1439742.all	148475.25
SRR1439763.all	267546.0
SRR1439785.all	144043.5
SRR1439807.all	407159.25
SRR1439831.all	266160.75
SRR1439850.all	262771.0
SRR1439873.all	312463.0
SRR1439896.all	229428.0
SRR1439915.all	288199.5
SRR1439937.all	163548.25
SRR1439958.all	211727.25
SRR1439976.all	333903.0
SRR1439994.all	205944.5
SRR1440013.all	184816.75
SRR1440032.all	133830.0
SRR1440058.all	240902.0
SRR1440082.all	128944.25
SRR1440101.all	125918.25
SRR1440119.all	275454.5
SRR1440137.all	94719.75
SRR1440161.all	281224.75
SRR1440179.all	254124.75
SRR1440200.all	277394.25
SRR1440224.all	70609.5
SRR1440246.all	49003.0
SRR1440268.all	208851.0
SRR1440290.all	230027.25
SRR1440308.all	218970.5
SRR1440332.all	279204.25
SRR1440356.all	173147.25
SRR1440374.all	216378.25
SRR1440397.all	280108.0
SRR1440421.all	58702.5
SRR1440445.all	121302.0
SRR1440467.all	249393.25
SRR1440491.all	145723.75
SRR1440517.all	236578.0
SRR1440541.all	221224.75
SRR1440560.all	246906.5
SRR1440584.all	241070.0
SRR1440603.all	44613.25
SRR1440625.all	351618.5
SRR1440643.all	221532.25
SRR1440663.all	358202.0
SRR1440682.all	400673.5
SRR1440699.all	175384.25
SRR1440721.all	317951.5
SRR1440744.all	143249.5
SRR1440763.all	257582.5
SRR1440787.all	92500.5
SRR1440809.all	88108.5
SRR1440832.all	289697.5
SRR1440852.all	159316.25
SRR1440876.all	173962.75
SRR1440898.all	279472.5
SRR1440919.all	231101.0
SRR1440940.all	223004.5
SRR1440962.all	157137.0
SRR1440986.all	329104.5
SRR1441029.all	178940.25
SRR1441051.all	312390.0
SRR1441075.all	271756.5
SRR1441097.all	213480.75
SRR1441118.all	382120.25
SRR1441141.all	258164.75
SRR1441159.all	215954.5
SRR1441178.all	210617.0
SRR1441200.all	230919.0
SRR1441224.all	425981.75
SRR1441245.all	207237.0
SRR1441263.all	356334.25
SRR1441287.all	315945.75
SRR1441311.all	259995.25
SRR1441335.all	209754.25
SRR1441355.all	213531.5
SRR1441378.all	217971.75
SRR1441398.all	327788.75
SRR1441421.all	269224.75
SRR1441443.all	289094.5
SRR1441464.all	179640.5
SRR1441483.all	279104.75
SRR1441505.all	383358.25
SRR1441528.all	462588.5
SRR1441546.all	162022.5
SRR1441590.all	139865.5
SRR1441614.all	266073.0
SRR1441631.all	279085.5
SRR1441655.all	271104.75
SRR1441679.all	191115.0
SRR1441701.all	143586.75
SRR1441725.all	180665.25
SRR1441745.all	149006.75
SRR1441768.all	204597.75
SRR1441785.all	228640.0
SRR1441804.all	247252.25
SRR1441826.all	330562.0
SRR1441850.all	151677.75
SRR1441868.all	237002.0
SRR1441889.all	283290.75
SRR1441913.all	282250.25
SRR1441934.all	258821.0
SRR1441956.all	268008.25
SRR1441975.all	103272.0
SRR1441998.all	365377.5
SRR1442022.all	214584.0
SRR1442043.all	213576.0
SRR1442066.all	186252.75
SRR1442087.all	293591.75
SRR1442104.all	323981.5
SRR1442127.all	175059.25
SRR1442149.all	162585.25
SRR1442173.all	196205.5
SRR1442195.all	126359.25
SRR1442213.all	255749.0
SRR1442231.all	251024.0
SRR1442250.all	198072.0
SRR1442273.all	212135.25
SRR1442292.all	183855.0
SRR1442313.all	248208.25
SRR1442332.all	305301.0
SRR1442356.all	185874.5
SRR1442376.all	188261.25
SRR1442400.all	335315.25
SRR1442422.all	262564.5
SRR1442440.all	248818.5
SRR1442464.all	299216.5
SRR1442487.all	175921.75
SRR1442509.all	222009.0
SRR1442549.all	519215.75
SRR1442571.all	167745.25
SRR1442592.all	189476.75
SRR1442612.all	242011.5
SRR1442630.all	284331.25
SRR1442648.all	215087.5
SRR1442666.all	138993.5
SRR1442686.all	166874.5
SRR1442708.all	100194.5
SRR1442730.all	282041.75
SRR1442754.all	168537.75
SRR1442778.all	224465.75
SRR1442800.all	236664.5
SRR1442822.all	235162.75
SRR1442840.all	259233.25
SRR1442862.all	253462.5
SRR1442885.all	267439.0
SRR1442909.all	329720.25
SRR1442928.all	152067.25
SRR1442949.all	221792.75
SRR1442966.all	319051.5
SRR1442983.all	215625.25
SRR1443003.all	255728.5
SRR1443026.all	192910.5
SRR1443049.all	273928.25
SRR1443070.all	354401.75
SRR1443092.all	168326.5
SRR1443113.all	261370.75000000003
SRR1443137.all	176803.75
SRR1443161.all	310706.0
SRR1443182.all	176396.75
SRR1443201.all	199744.25
SRR1443224.all	259030.0
SRR1443244.all	371168.25
