sample	libsize_75percent
SRR1327914.all	199494.0
SRR1327933.all	226284.0
SRR1327951.all	385311.0
SRR1327975.all	290856.0
SRR1327994.all	272500.0
SRR1328035.all	73061.0
SRR1328073.all	216430.0
SRR1328101.all	167876.0
SRR1328125.all	929269.0
SRR1328143.all	236391.0
SRR1328339.all	251020.0
SRR1328360.all	277416.0
SRR1328383.all	91697.0
SRR1328407.all	88907.0
SRR1328429.all	235075.0
SRR1328447.all	231837.0
SRR1328464.all	281812.0
SRR1328487.all	203952.0
SRR1328506.all	239529.0
SRR1328528.all	289254.0
SRR1328551.all	227999.0
SRR1328577.all	235916.0
SRR1328599.all	337127.0
SRR1328620.all	267906.0
SRR1328642.all	66535.0
SRR1328666.all	18160.0
SRR1328668.all	305899.0
SRR1328692.all	237321.0
SRR1328715.all	308912.0
SRR1328738.all	192279.0
SRR1328760.all	116699.0
SRR1328780.all	362536.0
SRR1328797.all	246496.0
SRR1328821.all	350653.0
SRR1328845.all	262413.0
SRR1328869.all	192663.0
SRR1328895.all	202506.0
SRR1328919.all	193460.0
SRR1328941.all	195686.0
SRR1328960.all	251996.0
SRR1328980.all	229106.0
SRR1329003.all	172979.0
SRR1329027.all	233175.0
SRR1329047.all	109755.0
SRR1329068.all	263089.0
SRR1329090.all	182816.0
SRR1329108.all	282067.0
SRR1329131.all	258570.0
SRR1329154.all	224519.0
SRR1329177.all	92268.0
SRR1329312.all	163117.0
SRR1329334.all	247474.0
SRR1329353.all	214102.0
SRR1329377.all	394902.0
SRR1329400.all	235008.0
SRR1329423.all	247951.0
SRR1329442.all	337990.0
SRR1329464.all	248358.0
SRR1329485.all	140850.0
SRR1329508.all	203217.0
SRR1329530.all	257534.0
SRR1329551.all	237831.0
SRR1329575.all	235074.0
SRR1329601.all	285247.0
SRR1329624.all	222750.0
SRR1329642.all	211938.0
SRR1329663.all	303863.0
SRR1329687.all	188940.0
SRR1329704.all	371245.0
SRR1329726.all	205466.0
SRR1329744.all	209607.0
SRR1329761.all	187657.0
SRR1329783.all	313243.0
SRR1329811.all	246974.0
SRR1329835.all	117088.0
SRR1329863.all	203710.0
SRR1329885.all	177103.0
SRR1329909.all	157037.0
SRR1329929.all	222328.0
SRR1329947.all	157952.0
SRR1329971.all	229484.0
SRR1329994.all	289408.0
SRR1330018.all	314691.0
SRR1330041.all	212608.0
SRR1330061.all	109495.0
SRR1330082.all	342234.0
SRR1330106.all	303244.0
SRR1330129.all	37993.0
SRR1330153.all	202002.0
SRR1330176.all	278085.0
SRR1330284.all	287693.0
SRR1330305.all	291099.0
SRR1330327.all	148030.0
SRR1330346.all	171574.0
SRR1330371.all	303170.0
SRR1330427.all	205918.0
SRR1330450.all	278840.0
SRR1330474.all	267530.0
SRR1330498.all	241947.0
SRR1330522.all	415978.0
SRR1330546.all	221081.0
SRR1330565.all	248339.0
SRR1330588.all	277038.0
SRR1330609.all	252995.0
SRR1330633.all	283551.0
SRR1330656.all	134328.0
SRR1330675.all	210174.0
SRR1330699.all	172603.0
SRR1330723.all	232680.0
SRR1330746.all	288906.0
SRR1330770.all	355821.0
SRR1330792.all	407416.0
SRR1330813.all	238240.0
SRR1330831.all	306187.0
SRR1330854.all	176127.0
SRR1330878.all	306439.0
SRR1330901.all	114400.0
SRR1330920.all	461194.0
SRR1330944.all	187299.0
SRR1330965.all	77851.0
SRR1330989.all	382075.0
SRR1331013.all	184843.0
SRR1331037.all	133297.0
SRR1331060.all	294246.0
SRR1331083.all	332680.0
SRR1331109.all	244235.0
SRR1331130.all	219160.0
SRR1331153.all	258485.0
SRR1331174.all	152903.0
SRR1331198.all	276474.0
SRR1331220.all	187994.0
SRR1331244.all	182293.0
SRR1331267.all	288471.0
SRR1331289.all	108401.0
SRR1331311.all	161235.0
SRR1331335.all	222959.0
SRR1331359.all	329428.0
SRR1331383.all	259753.0
SRR1331405.all	229539.0
SRR1331422.all	225797.0
SRR1331444.all	147649.0
SRR1331466.all	269353.0
SRR1331488.all	123963.0
SRR1331511.all	178373.0
SRR1331534.all	193337.0
SRR1331579.all	289920.0
SRR1331597.all	292090.0
SRR1331620.all	337000.0
SRR1331639.all	99677.0
SRR1331661.all	283654.0
SRR1331684.all	133938.0
SRR1331708.all	245906.0
SRR1331730.all	226018.0
SRR1331751.all	193839.0
SRR1331771.all	215595.0
SRR1331793.all	324790.0
SRR1331818.all	269527.0
SRR1331841.all	222927.0
SRR1331858.all	289623.0
SRR1331879.all	239365.0
SRR1331900.all	268763.0
SRR1331922.all	148047.0
SRR1331944.all	309122.0
SRR1331962.all	332800.0
SRR1332007.all	64777.0
SRR1332024.all	286392.0
SRR1332048.all	119510.0
SRR1332069.all	285187.0
SRR1332095.all	272112.0
SRR1332117.all	339292.0
SRR1332141.all	290038.0
SRR1332164.all	257746.0
SRR1332187.all	233668.0
SRR1332208.all	210846.0
SRR1332232.all	230034.0
SRR1332253.all	244075.0
SRR1332275.all	171904.0
SRR1332299.all	181524.0
SRR1332317.all	106432.0
SRR1332339.all	254440.0
SRR1332360.all	221761.0
SRR1332381.all	259646.0
SRR1332403.all	254807.0
SRR1332424.all	296614.0
SRR1332443.all	295563.0
SRR1332467.all	281298.0
SRR1332488.all	228517.0
SRR1332508.all	276099.0
SRR1332526.all	311167.0
SRR1332544.all	225631.0
SRR1332566.all	212164.0
SRR1332588.all	230965.0
SRR1332607.all	106474.0
SRR1332625.all	231502.0
SRR1332648.all	207359.0
SRR1332670.all	261058.0
SRR1332694.all	263695.0
SRR1332713.all	235815.0
SRR1332733.all	234856.0
SRR1332754.all	181639.0
SRR1332775.all	228277.0
SRR1332796.all	197173.0
SRR1332816.all	215335.0
SRR1332835.all	178460.0
SRR1332856.all	183815.0
SRR1332879.all	344273.0
SRR1332904.all	189520.0
SRR1332928.all	244420.0
SRR1332946.all	333898.0
SRR1332969.all	252806.0
SRR1332993.all	266563.0
SRR1333038.all	225063.0
SRR1333083.all	306164.0
SRR1333106.all	296411.0
SRR1333125.all	214631.0
SRR1333145.all	310440.0
SRR1333167.all	270269.0
SRR1333185.all	196228.0
SRR1333209.all	115303.0
SRR1333240.all	106533.0
SRR1333263.all	330616.0
SRR1333287.all	370538.0
SRR1333308.all	274147.0
SRR1333330.all	199590.0
SRR1333352.all	187219.0
SRR1333370.all	284987.0
SRR1333395.all	285255.0
SRR1333414.all	251704.0
SRR1333462.all	48696.0
SRR1333485.all	231920.0
SRR1333507.all	308533.0
SRR1333528.all	319394.0
SRR1333550.all	224542.0
SRR1333570.all	124839.0
SRR1333587.all	201087.0
SRR1333609.all	329200.0
SRR1333633.all	195714.0
SRR1333659.all	360535.0
SRR1333676.all	258397.0
SRR1333694.all	191908.0
SRR1333718.all	98160.0
SRR1333741.all	236979.0
SRR1333767.all	224608.0
SRR1333789.all	237309.0
SRR1333811.all	209567.0
SRR1333891.all	252240.0
SRR1333913.all	181087.0
SRR1333930.all	237529.0
SRR1333953.all	291575.0
SRR1333971.all	183733.0
SRR1333990.all	254807.0
SRR1334011.all	233900.0
SRR1334033.all	175404.0
SRR1334055.all	219091.0
SRR1334074.all	322418.0
SRR1334098.all	251913.0
SRR1334134.all	234911.0
SRR1334154.all	152602.0
SRR1334181.all	205557.0
SRR1334200.all	289598.0
SRR1334228.all	217921.0
SRR1334247.all	177870.0
SRR1334265.all	237619.0
SRR1334291.all	257786.0
SRR1334314.all	153807.0
SRR1334338.all	210678.0
SRR1334396.all	377702.0
SRR1334419.all	260853.0
SRR1334440.all	98624.0
SRR1334461.all	312326.0
SRR1334490.all	252670.0
SRR1334512.all	161854.0
SRR1334535.all	227985.0
SRR1334564.all	246905.0
SRR1334587.all	321877.0
SRR1334608.all	86705.0
SRR1334670.all	188445.0
SRR1334694.all	138826.0
SRR1334717.all	286830.0
SRR1334741.all	173192.0
SRR1334762.all	333803.0
SRR1334791.all	193081.0
SRR1334814.all	296179.0
SRR1334847.all	162775.0
SRR1334866.all	143370.0
SRR1334889.all	127965.0
SRR1334919.all	95228.0
SRR1334939.all	392955.0
SRR1334960.all	195953.0
SRR1334982.all	222590.0
SRR1335005.all	322466.0
SRR1335029.all	258490.0
SRR1335047.all	92945.0
SRR1335064.all	91857.0
SRR1335089.all	302346.0
SRR1335113.all	242729.0
SRR1335140.all	270244.0
SRR1335164.all	274994.0
SRR1335188.all	361120.0
SRR1335212.all	258939.0
SRR1335236.all	149513.0
SRR1335254.all	203258.0
SRR1335278.all	280182.0
SRR1335296.all	316801.0
SRR1335314.all	234199.0
SRR1335338.all	373246.0
SRR1335355.all	238942.0
SRR1335377.all	304595.0
SRR1335400.all	212740.0
SRR1335422.all	240681.0
SRR1335446.all	147408.0
SRR1335470.all	320715.0
SRR1335489.all	232262.0
SRR1335513.all	338701.0
SRR1335536.all	200290.0
SRR1335560.all	331244.0
SRR1335605.all	263437.0
SRR1335627.all	155571.0
SRR1335651.all	245201.0
SRR1335670.all	290601.0
SRR1335688.all	168024.0
SRR1335707.all	142874.0
SRR1335856.all	204181.0
SRR1335875.all	301426.0
SRR1335893.all	225730.0
SRR1335917.all	264713.0
SRR1335940.all	339942.0
SRR1335964.all	290735.0
SRR1335984.all	152379.0
SRR1336006.all	230375.0
SRR1336029.all	302765.0
SRR1336048.all	277871.0
SRR1336069.all	176974.0
SRR1336091.all	286621.0
SRR1336113.all	314951.0
SRR1336134.all	161631.0
SRR1336158.all	164965.0
SRR1336181.all	399440.0
SRR1336205.all	239175.0
SRR1336227.all	206024.0
SRR1336244.all	273318.0
SRR1336263.all	136379.0
SRR1336292.all	183656.0
SRR1336314.all	170959.0
SRR1336357.all	278681.0
SRR1336379.all	165028.0
SRR1336397.all	283506.0
SRR1336415.all	294626.0
SRR1336463.all	313706.0
SRR1336481.all	216763.0
SRR1336505.all	285749.0
SRR1336529.all	230063.0
SRR1336548.all	111680.0
SRR1336569.all	152144.0
SRR1336593.all	242768.0
SRR1336617.all	189992.0
SRR1336636.all	415038.0
SRR1336660.all	265645.0
SRR1336682.all	282053.0
SRR1336706.all	114884.0
SRR1336727.all	224896.0
SRR1336863.all	309176.0
SRR1336887.all	66437.0
SRR1336911.all	289791.0
SRR1336930.all	337683.0
SRR1336964.all	251802.0
SRR1336988.all	260693.0
SRR1337010.all	288358.0
SRR1337031.all	333908.0
SRR1337052.all	270394.0
SRR1337074.all	305041.0
SRR1337098.all	237686.0
SRR1337119.all	219170.0
SRR1337137.all	253473.0
SRR1337155.all	246028.0
SRR1337173.all	151801.0
SRR1337192.all	350694.0
SRR1337215.all	289273.0
SRR1337238.all	188801.0
SRR1337261.all	251784.0
SRR1337284.all	345302.0
SRR1337302.all	272545.0
SRR1337321.all	276456.0
SRR1337342.all	235967.0
SRR1337364.all	277583.0
SRR1337388.all	287284.0
SRR1337412.all	170031.0
SRR1337431.all	81907.0
SRR1337449.all	213103.0
SRR1337471.all	341176.0
SRR1337495.all	216312.0
SRR1337516.all	346962.0
SRR1337540.all	208664.0
SRR1337564.all	263151.0
SRR1337585.all	226870.0
SRR1337606.all	276729.0
SRR1337624.all	336372.0
SRR1337648.all	136318.0
SRR1337666.all	280853.0
SRR1337684.all	191795.0
SRR1337707.all	217375.0
SRR1337728.all	250618.0
SRR1337749.all	266961.0
SRR1337770.all	263928.0
SRR1337794.all	205221.0
SRR1337816.all	251760.0
SRR1337840.all	298282.0
SRR1337864.all	238713.0
SRR1337886.all	198355.0
SRR1337909.all	303562.0
SRR1337930.all	249218.0
SRR1337953.all	104890.0
SRR1337977.all	367634.0
SRR1338031.all	304013.0
SRR1338055.all	70206.0
SRR1338079.all	357488.0
SRR1338103.all	149787.0
SRR1338124.all	284870.0
SRR1338147.all	316362.0
SRR1338171.all	447948.0
SRR1338195.all	310536.0
SRR1338219.all	273804.0
SRR1338257.all	152515.0
SRR1338280.all	246307.0
SRR1338301.all	95086.0
SRR1338323.all	254663.0
SRR1338346.all	197791.0
SRR1338363.all	83632.0
SRR1338384.all	254374.0
SRR1338402.all	258501.0
SRR1338426.all	289688.0
SRR1338450.all	323637.0
SRR1338468.all	360624.0
SRR1338489.all	210161.0
SRR1338513.all	198679.0
SRR1338536.all	514062.0
SRR1338560.all	211901.0
SRR1338584.all	210382.0
SRR1338603.all	297197.0
SRR1338627.all	388071.0
SRR1338648.all	130982.0
SRR1338669.all	304870.0
SRR1338687.all	266717.0
SRR1338705.all	226549.0
SRR1338729.all	303915.0
SRR1338747.all	227978.0
SRR1338766.all	490777.0
SRR1338789.all	257281.0
SRR1338812.all	303048.0
SRR1338836.all	235689.0
SRR1338862.all	177727.0
SRR1338880.all	157708.0
SRR1338901.all	224202.0
SRR1338923.all	151488.0
SRR1338942.all	232626.0
SRR1338964.all	158436.0
SRR1338988.all	292791.0
SRR1339007.all	205257.0
SRR1339029.all	400176.0
SRR1339047.all	296971.0
SRR1339065.all	278925.0
SRR1339086.all	255105.0
SRR1339108.all	178534.0
SRR1339130.all	542138.0
SRR1339153.all	241274.0
SRR1339175.all	221556.0
SRR1339199.all	168152.0
SRR1339218.all	198693.0
SRR1339236.all	265925.0
SRR1339258.all	260401.0
SRR1339276.all	178935.0
SRR1339296.all	297473.0
SRR1339321.all	205134.0
SRR1339366.all	240187.0
SRR1339387.all	200249.0
SRR1339413.all	305750.0
SRR1339431.all	261156.0
SRR1339508.all	260321.0
SRR1339530.all	187972.0
SRR1339549.all	160070.0
SRR1339573.all	98375.0
SRR1339597.all	241459.0
SRR1339619.all	112825.0
SRR1339651.all	226799.0
SRR1339675.all	344863.0
SRR1339699.all	326258.0
SRR1339722.all	179495.0
SRR1339740.all	166223.0
SRR1339788.all	181107.0
SRR1339812.all	233102.0
SRR1339834.all	59992.0
SRR1339856.all	137235.0
SRR1339880.all	274348.0
SRR1339903.all	278769.0
SRR1339921.all	146436.0
SRR1339944.all	143591.0
SRR1339968.all	163452.0
SRR1339987.all	263198.0
SRR1340010.all	242879.0
SRR1340028.all	354397.0
SRR1340047.all	138774.0
SRR1340069.all	187767.0
SRR1340095.all	272449.0
SRR1340133.all	204828.0
SRR1340157.all	275755.0
SRR1340183.all	212694.0
SRR1340202.all	179605.0
SRR1340221.all	227373.0
SRR1340241.all	263904.0
SRR1340260.all	254913.0
SRR1340280.all	137362.0
SRR1340301.all	117369.0
SRR1340325.all	104661.0
SRR1340345.all	270287.0
SRR1340369.all	274185.0
SRR1340420.all	235819.0
SRR1340441.all	66292.0
SRR1340463.all	249914.0
SRR1340486.all	268810.0
SRR1340508.all	860768.0
SRR1340531.all	201776.0
SRR1340553.all	299515.0
SRR1340574.all	254002.0
SRR1340598.all	251596.0
SRR1340617.all	181405.0
SRR1340641.all	196218.0
SRR1340662.all	219216.0
SRR1340680.all	178266.0
SRR1340700.all	548066.0
SRR1340721.all	257856.0
SRR1340743.all	268155.0
SRR1340762.all	253849.0
SRR1340782.all	233058.0
SRR1340804.all	333884.0
SRR1340828.all	264432.0
SRR1340862.all	156487.0
SRR1340885.all	104389.0
SRR1340907.all	196105.0
SRR1340924.all	287111.0
SRR1340943.all	248556.0
SRR1340966.all	268876.0
SRR1340989.all	256801.0
SRR1341008.all	178910.0
SRR1341034.all	357152.0
SRR1341057.all	34714.0
SRR1341080.all	222045.0
SRR1341100.all	306853.0
SRR1341122.all	207073.0
SRR1341142.all	280407.0
SRR1341164.all	117356.0
SRR1341188.all	293941.0
SRR1341209.all	235516.0
SRR1341256.all	375518.0
SRR1341277.all	215524.0
SRR1341302.all	296608.0
SRR1341321.all	296982.0
SRR1341344.all	280591.0
SRR1341365.all	218286.0
SRR1341387.all	173048.0
SRR1341408.all	292348.0
SRR1341432.all	183479.0
SRR1341456.all	38173.0
SRR1341480.all	364739.0
SRR1341499.all	256968.0
SRR1341521.all	221958.99999999997
SRR1341539.all	304455.0
SRR1341563.all	242812.0
SRR1341583.all	211750.0
SRR1341605.all	306792.0
SRR1341626.all	114098.0
SRR1341650.all	236567.0
SRR1341683.all	291609.0
SRR1341702.all	188540.0
SRR1341721.all	388218.0
SRR1341739.all	364129.0
SRR1341763.all	264603.0
SRR1341787.all	370846.0
SRR1341809.all	383877.0
SRR1341833.all	353617.0
SRR1341854.all	288475.0
SRR1341877.all	138687.0
SRR1341898.all	166339.0
SRR1341921.all	217650.0
SRR1341945.all	201249.0
SRR1341965.all	164611.0
SRR1341983.all	249093.0
SRR1342002.all	322626.0
SRR1342023.all	257344.0
SRR1342045.all	208403.0
SRR1342067.all	224994.0
SRR1342088.all	251945.0
SRR1342701.all	137633.0
SRR1342721.all	221702.0
SRR1342739.all	122247.0
SRR1342758.all	415400.0
SRR1342782.all	247681.0
SRR1342806.all	243228.0
SRR1342829.all	312697.0
SRR1342849.all	234211.0
SRR1342873.all	298024.0
SRR1342916.all	165919.0
SRR1342938.all	210170.0
SRR1342960.all	232564.0
SRR1342977.all	238645.0
SRR1342995.all	300394.0
SRR1343012.all	252942.0
SRR1343031.all	216260.0
SRR1343053.all	390850.0
SRR1343072.all	350175.0
SRR1343093.all	252749.0
SRR1343115.all	414103.0
SRR1343136.all	295293.0
SRR1343175.all	106345.0
SRR1343197.all	72432.0
SRR1343221.all	236736.0
SRR1343239.all	288260.0
SRR1343257.all	284303.0
SRR1343281.all	171954.0
SRR1343302.all	251257.0
SRR1343324.all	147949.0
SRR1343347.all	246506.0
SRR1343369.all	257387.0
SRR1343393.all	239091.0
SRR1343414.all	236223.0
SRR1343433.all	247823.0
SRR1343456.all	166909.0
SRR1343481.all	252952.0
SRR1343501.all	118368.0
SRR1343522.all	199246.0
SRR1343546.all	251497.00000000003
SRR1343629.all	266778.0
SRR1343653.all	175580.0
SRR1343675.all	305035.0
SRR1343698.all	313310.0
SRR1343720.all	353315.0
SRR1343741.all	293298.0
SRR1343778.all	339901.0
SRR1343795.all	185183.0
SRR1343818.all	397159.0
SRR1343841.all	190659.0
SRR1343859.all	136888.0
SRR1343879.all	159532.0
SRR1343898.all	271155.0
SRR1343919.all	400572.0
SRR1343943.all	334794.0
SRR1343967.all	111406.0
SRR1343986.all	532332.0
SRR1344010.all	267370.0
SRR1344034.all	216533.0
SRR1344060.all	257916.0
SRR1344079.all	198430.0
SRR1344100.all	314487.0
SRR1344122.all	243687.0
SRR1344143.all	288133.0
SRR1344166.all	203446.0
SRR1344185.all	209295.0
SRR1344205.all	336166.0
SRR1344229.all	231404.0
SRR1344253.all	293383.0
SRR1344271.all	164877.0
SRR1344294.all	382842.0
SRR1344326.all	202572.0
SRR1344346.all	252036.0
SRR1344364.all	245915.0
SRR1344382.all	174079.0
SRR1344400.all	289198.0
SRR1344422.all	143881.0
SRR1344445.all	102264.0
SRR1344462.all	166931.0
SRR1345146.all	260623.0
SRR1345178.all	202812.0
SRR1345200.all	285898.0
SRR1345221.all	302252.0
SRR1345244.all	221189.0
SRR1345266.all	119205.0
SRR1345284.all	118892.0
SRR1345307.all	466958.0
SRR1345329.all	253577.0
SRR1345347.all	294860.0
SRR1345369.all	201049.0
SRR1345390.all	259250.0
SRR1345412.all	145258.0
SRR1345436.all	194999.0
SRR1345454.all	253067.0
SRR1345478.all	129367.0
SRR1345499.all	218533.0
SRR1345523.all	321546.0
SRR1345541.all	137563.0
SRR1345563.all	270807.0
SRR1345585.all	313508.0
SRR1345609.all	321732.0
SRR1345628.all	328233.0
SRR1345647.all	255003.0
SRR1345669.all	274096.0
SRR1345692.all	255659.0
SRR1345715.all	202533.0
SRR1345736.all	155209.0
SRR1345760.all	92484.0
SRR1345782.all	250549.0
SRR1345806.all	193324.0
SRR1345827.all	188101.0
SRR1345847.all	111722.0
SRR1345871.all	246909.0
SRR1345894.all	172018.0
SRR1345914.all	210636.0
SRR1345936.all	238669.0
SRR1345953.all	296005.0
SRR1345974.all	189404.0
SRR1345995.all	261400.0
SRR1346670.all	174180.0
SRR1346689.all	201446.0
SRR1346710.all	202585.0
SRR1346734.all	194111.0
SRR1346755.all	255692.0
SRR1346773.all	227114.0
SRR1346794.all	325474.0
SRR1346813.all	234872.0
SRR1346838.all	243070.0
SRR1346861.all	266768.0
SRR1346885.all	279238.0
SRR1346909.all	273981.0
SRR1346933.all	336659.0
SRR1346957.all	277501.0
SRR1346978.all	252259.0
SRR1347002.all	271759.0
SRR1347020.all	261151.0
SRR1347042.all	271963.0
SRR1347060.all	385401.0
SRR1347082.all	167087.0
SRR1347100.all	380973.0
SRR1347123.all	278819.0
SRR1347144.all	292274.0
SRR1347166.all	310362.0
SRR1347190.all	319815.0
SRR1347214.all	170624.0
SRR1347236.all	259135.0
SRR1347259.all	332612.0
SRR1347278.all	221396.0
SRR1347298.all	265036.0
SRR1347322.all	276310.0
SRR1347343.all	229010.0
SRR1347365.all	294292.0
SRR1347389.all	262545.0
SRR1347412.all	207970.0
SRR1347436.all	281841.0
SRR1347459.all	603521.0
SRR1347481.all	284651.0
SRR1347500.all	183300.0
SRR1347518.all	265756.0
SRR1347667.all	97021.0
SRR1347688.all	206137.0
SRR1347707.all	269866.0
SRR1347726.all	290100.0
SRR1347750.all	336576.0
SRR1347772.all	267348.0
SRR1347795.all	372645.0
SRR1347819.all	301343.0
SRR1347870.all	216707.0
SRR1347916.all	221328.0
SRR1347937.all	135443.0
SRR1347959.all	182230.0
SRR1347980.all	278218.0
SRR1347998.all	336955.0
SRR1348021.all	276058.0
SRR1348040.all	150051.0
SRR1348074.all	239375.0
SRR1348094.all	235065.0
SRR1348114.all	118666.0
SRR1348138.all	210682.0
SRR1348159.all	326924.0
SRR1348181.all	98399.0
SRR1348202.all	497344.0
SRR1348226.all	139289.0
SRR1348248.all	224160.0
SRR1348270.all	345521.0
SRR1348294.all	57244.0
SRR1348318.all	296735.0
SRR1348339.all	239072.0
SRR1348360.all	208414.0
SRR1348378.all	242711.0
SRR1348402.all	255644.0
SRR1348424.all	241873.0
SRR1348446.all	288270.0
SRR1348468.all	204197.0
SRR1348490.all	341142.0
SRR1348507.all	213508.0
SRR1348531.all	461098.0
SRR1348746.all	272699.0
SRR1348770.all	371089.0
SRR1348792.all	284984.0
SRR1348816.all	306501.0
SRR1348839.all	214996.0
SRR1348861.all	165999.0
SRR1348885.all	210097.0
SRR1348911.all	300106.0
SRR1348929.all	193389.0
SRR1348951.all	41945.0
SRR1348989.all	243802.0
SRR1349013.all	327937.0
SRR1349032.all	132052.0
SRR1349056.all	325314.0
SRR1349080.all	229824.0
SRR1349099.all	262140.0
SRR1349121.all	293434.0
SRR1349144.all	260168.0
SRR1349166.all	359608.0
SRR1349190.all	217512.0
SRR1349209.all	145444.0
SRR1349231.all	128537.0
SRR1349250.all	256521.0
SRR1349276.all	210880.0
SRR1349300.all	170916.0
SRR1349320.all	191552.0
SRR1349342.all	158098.0
SRR1349363.all	199710.0
SRR1349387.all	237775.0
SRR1349409.all	104454.0
SRR1349433.all	181879.0
SRR1349456.all	146564.0
SRR1349479.all	240717.0
SRR1349497.all	302689.0
SRR1349518.all	224775.0
SRR1349540.all	253887.0
SRR1349562.all	186222.0
SRR1349585.all	212976.0
SRR1349608.all	236414.0
SRR1349772.all	208126.0
SRR1349790.all	211946.0
SRR1349809.all	201250.0
SRR1349829.all	191129.0
SRR1349851.all	166139.0
SRR1349875.all	241419.0
SRR1349893.all	181124.0
SRR1349911.all	298275.0
SRR1349956.all	146366.0
SRR1349978.all	305237.0
SRR1350002.all	145729.0
SRR1350023.all	311256.0
SRR1350045.all	203529.0
SRR1350069.all	191421.0
SRR1350090.all	213047.0
SRR1350107.all	204296.0
SRR1350129.all	286564.0
SRR1350153.all	178158.0
SRR1350175.all	286116.0
SRR1350196.all	340394.0
SRR1350220.all	230545.0
SRR1350239.all	179590.0
SRR1350263.all	237526.0
SRR1350280.all	291701.0
SRR1350304.all	225345.0
SRR1350323.all	294960.0
SRR1350347.all	195743.0
SRR1350371.all	203625.0
SRR1350392.all	255686.0
SRR1350414.all	270696.0
SRR1350435.all	114356.0
SRR1350456.all	573574.0
SRR1350479.all	366988.0
SRR1350503.all	210901.0
SRR1350525.all	157389.0
SRR1350545.all	200621.0
SRR1350566.all	327408.0
SRR1350588.all	251762.0
SRR1350609.all	257660.0
SRR1350792.all	286880.0
SRR1350813.all	230685.0
SRR1350832.all	177000.0
SRR1350855.all	183677.0
SRR1350873.all	240519.0
SRR1350891.all	402416.0
SRR1350912.all	274879.0
SRR1350936.all	267583.0
SRR1350958.all	281378.0
SRR1350979.all	348790.0
SRR1350997.all	178589.0
SRR1351016.all	245180.0
SRR1351033.all	371209.0
SRR1351057.all	326125.0
SRR1351082.all	197811.0
SRR1351104.all	276543.0
SRR1351125.all	259234.0
SRR1351147.all	313058.0
SRR1351166.all	93304.0
SRR1351190.all	268922.0
SRR1351212.all	327670.0
SRR1351236.all	233773.0
SRR1351257.all	280095.0
SRR1351280.all	162956.0
SRR1351303.all	269564.0
SRR1351325.all	434538.0
SRR1351347.all	361749.0
SRR1351368.all	249499.0
SRR1351390.all	295321.0
SRR1351410.all	176735.0
SRR1351432.all	234743.0
SRR1351454.all	171449.0
SRR1351480.all	173224.0
SRR1351501.all	214911.0
SRR1351521.all	252572.0
SRR1351557.all	441879.0
SRR1351583.all	75214.0
SRR1351605.all	367513.0
SRR1351624.all	232123.0
SRR1351641.all	225403.0
SRR1351836.all	77764.0
SRR1351857.all	236869.0
SRR1351880.all	238758.0
SRR1351907.all	286148.0
SRR1351931.all	85658.0
SRR1351955.all	293125.0
SRR1351979.all	321483.0
SRR1352001.all	257298.0
SRR1352021.all	243038.0
SRR1352069.all	207512.0
SRR1352089.all	294812.0
SRR1352111.all	176013.0
SRR1352129.all	240557.0
SRR1352147.all	108200.0
SRR1352169.all	305805.0
SRR1352187.all	239497.0
SRR1352213.all	97781.0
SRR1352234.all	158121.0
SRR1352256.all	323501.0
SRR1352278.all	204961.0
SRR1352299.all	206094.0
SRR1352322.all	335789.0
SRR1352346.all	131295.0
SRR1352369.all	206031.0
SRR1352391.all	194279.0
SRR1352415.all	311630.0
SRR1352437.all	218485.0
SRR1352457.all	306660.0
SRR1352481.all	235343.0
SRR1352507.all	183392.0
SRR1352530.all	109797.0
SRR1352554.all	195542.0
SRR1352575.all	193161.0
SRR1352597.all	250615.0
SRR1352619.all	53113.0
SRR1352639.all	314875.0
SRR1352659.all	217742.0
SRR1352683.all	240880.0
SRR1352706.all	104195.0
SRR1352870.all	251908.0
SRR1352894.all	295312.0
SRR1352918.all	213935.0
SRR1352936.all	183436.0
SRR1352954.all	214236.0
SRR1352975.all	223023.0
SRR1352996.all	273291.0
SRR1353028.all	176241.0
SRR1353052.all	347807.0
SRR1353076.all	230316.0
SRR1353097.all	217744.0
SRR1353118.all	219671.0
SRR1353136.all	240116.0
SRR1353157.all	220848.0
SRR1353176.all	219969.0
SRR1353199.all	187164.0
SRR1353221.all	118993.0
SRR1353243.all	234119.0
SRR1353262.all	235464.0
SRR1353285.all	231210.0
SRR1353309.all	286227.0
SRR1353332.all	177374.0
SRR1353353.all	273856.0
SRR1353376.all	215750.0
SRR1353400.all	219564.0
SRR1353418.all	331909.0
SRR1353437.all	447710.0
SRR1353461.all	177212.0
SRR1353480.all	238952.0
SRR1353499.all	167632.0
SRR1353517.all	136721.0
SRR1353537.all	327341.0
SRR1353555.all	123138.0
SRR1353577.all	336367.0
SRR1353600.all	259117.0
SRR1353618.all	314954.0
SRR1353642.all	274228.0
SRR1353663.all	119580.0
SRR1353686.all	339368.0
SRR1353710.all	269266.0
SRR1353878.all	131347.0
SRR1353900.all	197366.0
SRR1353924.all	118754.0
SRR1353948.all	244689.0
SRR1353970.all	239241.0
SRR1353994.all	279730.0
SRR1354013.all	318893.0
SRR1354035.all	246106.0
SRR1354053.all	152345.0
SRR1354071.all	172148.0
SRR1354093.all	280897.0
SRR1354117.all	289646.0
SRR1354138.all	145099.0
SRR1354159.all	316600.0
